CustomerID,Product,TransactionID,Gender,Quantity,Amount,City,SalesTime,Category
CID00771,Nintendo Switch,TX000771,Male,4,287.59,Dire Dawa,2024-02-02 02:00:00,Toys
CID00772,Car Seat Cover,TX000772,Male,5,428.17,Bahir Dar,2024-02-02 03:00:00,Automotive
CID00773,Puma Running Shoes,TX000773,Female,3,451.8,Bahir Dar,2024-02-02 04:00:00,Clothing
CID00774,Fitbit Charge 5,TX000774,Female,8,368.38,Bahir Dar,2024-02-02 05:00:00,Electronics
CID00775,Philips Hue Smart Bulbs,TX000775,Male,5,55.17,Bahir Dar,2024-02-02 06:00:00,Home Appliances
CID00776,Yoga Mat,TX000776,Female,6,384.61,Dire Dawa,2024-02-02 07:00:00,Sports
CID00777,Maybelline Mascara,TX000777,Female,1,116.91,Addis Ababa,2024-02-02 08:00:00,Beauty
CID00778,Wilson Tennis Racket,TX000778,Female,2,288.02,Adama,2024-02-02 09:00:00,Sports
CID00779,Maybelline Mascara,TX000779,Female,5,146.45,Addis Ababa,2024-02-02 10:00:00,Beauty
CID00780,L’Oreal Face Cream,TX000780,Male,9,361.46,Addis Ababa,2024-02-02 11:00:00,Beauty
CID00781,Canon EOS R5 Camera,TX000781,Female,2,172.67,Dire Dawa,2024-02-02 12:00:00,Electronics
CID00782,Wilson Tennis Racket,TX000782,Female,8,496.06,Dire Dawa,2024-02-02 13:00:00,Sports
CID00783,Fitbit Charge 5,TX000783,Male,8,473.84,Dire Dawa,2024-02-02 14:00:00,Electronics
CID00784,Canon EOS R5 Camera,TX000784,Male,6,202.0,Adama,2024-02-02 15:00:00,Electronics
CID00785,iPhone 14,TX000785,Male,6,479.08,Dire Dawa,2024-02-02 16:00:00,Electronics
CID00786,GoPro Hero 11,TX000786,Male,6,142.07,Hawassa,2024-02-02 17:00:00,Electronics
CID00787,Bose SoundLink Speaker,TX000787,Female,4,437.54,Jimma,2024-02-02 18:00:00,Electronics
CID00788,Office Chair,TX000788,Female,7,480.97,Adama,2024-02-02 19:00:00,Furniture
CID00789,Under Armour Hoodie,TX000789,Female,9,374.35,Bahir Dar,2024-02-02 20:00:00,Clothing
CID00790,Jabra Elite 75t,TX000790,Female,8,165.31,Adama,2024-02-02 21:00:00,Electronics
CID00791,Apple Watch Series 8,TX000791,Female,8,20.74,Hawassa,2024-02-02 22:00:00,Electronics
CID00792,Oculus Quest 2,TX000792,Male,3,84.54,Bahir Dar,2024-02-02 23:00:00,Electronics
CID00793,Samsung Smartwatch,TX000793,Male,7,156.66,Dire Dawa,2024-02-03 00:00:00,Electronics
CID00794,Blender Bottle,TX000794,Male,1,489.49,Addis Ababa,2024-02-03 01:00:00,Groceries
CID00795,LG Refrigerator,TX000795,Female,3,151.05,Dire Dawa,2024-02-03 02:00:00,Home Appliances
CID00796,Bose QuietComfort 35,TX000796,Male,4,206.57,Addis Ababa,2024-02-03 03:00:00,Electronics
CID00797,Dell XPS 13 Laptop,TX000797,Male,7,404.24,Bahir Dar,2024-02-03 04:00:00,Electronics
CID00798,Wilson Tennis Racket,TX000798,Male,6,408.77,Dire Dawa,2024-02-03 05:00:00,Sports
CID00799,Wilson Tennis Racket,TX000799,Female,3,289.42,Jimma,2024-02-03 06:00:00,Sports
CID00800,Samsung Galaxy S23,TX000800,Male,8,399.76,Bahir Dar,2024-02-03 07:00:00,Electronics
CID00801,Nike Air Max,TX000801,Male,8,107.91,Hawassa,2024-02-03 08:00:00,Clothing
CID00802,Adidas Ultraboost,TX000802,Female,8,323.97,Dire Dawa,2024-02-03 09:00:00,Clothing
CID00803,Philips Hue Smart Bulbs,TX000803,Female,2,440.67,Hawassa,2024-02-03 10:00:00,Home Appliances
CID00804,LG Refrigerator,TX000804,Female,6,23.95,Adama,2024-02-03 11:00:00,Home Appliances
CID00805,Seiko Watch,TX000805,Male,2,399.94,Adama,2024-02-03 12:00:00,Accessories
CID00806,Under Armour Hoodie,TX000806,Female,6,366.21,Bahir Dar,2024-02-03 13:00:00,Clothing
CID00807,Harry Potter Box Set,TX000807,Male,5,404.5,Adama,2024-02-03 14:00:00,Books
CID00808,Jabra Elite 75t,TX000808,Male,5,45.26,Addis Ababa,2024-02-03 15:00:00,Electronics
CID00809,Blender Bottle,TX000809,Male,4,118.62,Adama,2024-02-03 16:00:00,Groceries
CID00810,Desk Organizer,TX000810,Female,2,377.08,Jimma,2024-02-03 17:00:00,Office Supplies
CID00811,Seiko Watch,TX000811,Female,7,253.4,Bahir Dar,2024-02-03 18:00:00,Accessories
CID00812,LG Refrigerator,TX000812,Male,9,196.42,Adama,2024-02-03 19:00:00,Home Appliances
CID00813,Car Seat Cover,TX000813,Male,4,217.54,Dire Dawa,2024-02-03 20:00:00,Automotive
CID00814,KitchenAid Mixer,TX000814,Male,9,34.55,Adama,2024-02-03 21:00:00,Home Appliances
CID00815,Harry Potter Box Set,TX000815,Female,5,465.2,Bahir Dar,2024-02-03 22:00:00,Books
CID00816,Oculus Quest 2,TX000816,Female,9,364.18,Bahir Dar,2024-02-03 23:00:00,Electronics
CID00817,Levi’s Jacket,TX000817,Male,1,352.79,Adama,2024-02-04 00:00:00,Clothing
CID00818,Wilson Tennis Racket,TX000818,Female,4,279.88,Dire Dawa,2024-02-04 01:00:00,Sports
CID00819,Monopoly Board Game,TX000819,Male,5,23.19,Bahir Dar,2024-02-04 02:00:00,Toys
CID00820,Bose QuietComfort 35,TX000820,Male,9,235.62,Jimma,2024-02-04 03:00:00,Electronics
CID00821,Fossil Watch,TX000821,Male,7,187.6,Bahir Dar,2024-02-04 04:00:00,Accessories
CID00822,Adidas Ultraboost,TX000822,Female,7,355.22,Addis Ababa,2024-02-04 05:00:00,Clothing
CID00823,Sony Bravia 4K TV,TX000823,Female,8,370.02,Dire Dawa,2024-02-04 06:00:00,Electronics
CID00824,Dell XPS 13 Laptop,TX000824,Female,8,428.62,Jimma,2024-02-04 07:00:00,Electronics
CID00825,Seiko Watch,TX000825,Female,6,102.1,Hawassa,2024-02-04 08:00:00,Accessories
CID00826,Bose QuietComfort 35,TX000826,Male,2,175.76,Bahir Dar,2024-02-04 09:00:00,Electronics
CID00827,Desk Organizer,TX000827,Female,7,67.9,Dire Dawa,2024-02-04 10:00:00,Office Supplies
CID00828,Samsung Galaxy S23,TX000828,Male,6,224.66,Bahir Dar,2024-02-04 11:00:00,Electronics
CID00829,Nintendo Switch,TX000829,Female,8,43.84,Dire Dawa,2024-02-04 12:00:00,Toys
CID00830,GoPro Hero 11,TX000830,Male,8,86.16,Hawassa,2024-02-04 13:00:00,Electronics
CID00831,Nike T-Shirt,TX000831,Female,3,47.05,Addis Ababa,2024-02-04 14:00:00,Clothing
CID00832,Yoga Mat,TX000832,Male,4,401.17,Bahir Dar,2024-02-04 15:00:00,Sports
CID00833,Fossil Watch,TX000833,Female,1,23.26,Bahir Dar,2024-02-04 16:00:00,Accessories
CID00834,Bose QuietComfort 35,TX000834,Female,4,383.31,Bahir Dar,2024-02-04 17:00:00,Electronics
CID00835,Bose SoundLink Speaker,TX000835,Female,8,494.99,Dire Dawa,2024-02-04 18:00:00,Electronics
CID00836,Bose SoundLink Speaker,TX000836,Female,9,488.83,Dire Dawa,2024-02-04 19:00:00,Electronics
CID00837,Wilson Tennis Racket,TX000837,Female,9,211.72,Adama,2024-02-04 20:00:00,Sports
CID00838,Smeg Coffee Machine,TX000838,Female,4,390.58,Bahir Dar,2024-02-04 21:00:00,Home Appliances
CID00839,Puma Running Shoes,TX000839,Female,6,358.24,Jimma,2024-02-04 22:00:00,Clothing
CID00840,Vitamix Blender,TX000840,Male,2,420.06,Dire Dawa,2024-02-04 23:00:00,Home Appliances
CID00841,Seiko Watch,TX000841,Male,3,60.53,Dire Dawa,2024-02-05 00:00:00,Accessories
CID00842,Wilson Tennis Racket,TX000842,Male,4,490.72,Dire Dawa,2024-02-05 01:00:00,Sports
CID00843,Monopoly Board Game,TX000843,Female,2,164.81,Bahir Dar,2024-02-05 02:00:00,Toys
CID00844,Levi’s Jacket,TX000844,Female,7,28.55,Dire Dawa,2024-02-05 03:00:00,Clothing
CID00845,Wilson Tennis Racket,TX000845,Male,6,187.04,Dire Dawa,2024-02-05 04:00:00,Sports
CID00846,Sony PlayStation 5,TX000846,Female,1,86.83,Bahir Dar,2024-02-05 05:00:00,Toys
CID00847,Samsung Galaxy S23,TX000847,Female,1,84.82,Hawassa,2024-02-05 06:00:00,Electronics
CID00848,Bose SoundLink Speaker,TX000848,Female,2,319.82,Addis Ababa,2024-02-05 07:00:00,Electronics
CID00849,Harry Potter Box Set,TX000849,Male,8,382.8,Bahir Dar,2024-02-05 08:00:00,Books
CID00850,KitchenAid Mixer,TX000850,Female,1,400.78,Addis Ababa,2024-02-05 09:00:00,Home Appliances
CID00851,Harry Potter Box Set,TX000851,Female,7,42.12,Adama,2024-02-05 10:00:00,Books
CID00852,Sony Bravia 4K TV,TX000852,Female,9,240.72,Dire Dawa,2024-02-05 11:00:00,Electronics
CID00853,Bose QuietComfort 35,TX000853,Male,7,26.36,Jimma,2024-02-05 12:00:00,Electronics
CID00854,Vitamix Blender,TX000854,Male,9,21.37,Hawassa,2024-02-05 13:00:00,Home Appliances
CID00855,KitchenAid Mixer,TX000855,Female,9,46.35,Adama,2024-02-05 14:00:00,Home Appliances
CID00856,Blender Bottle,TX000856,Female,4,156.14,Adama,2024-02-05 15:00:00,Groceries
CID00857,Bose QuietComfort 35,TX000857,Female,5,30.5,Hawassa,2024-02-05 16:00:00,Electronics
CID00858,Harry Potter Box Set,TX000858,Male,5,107.85,Hawassa,2024-02-05 17:00:00,Books
CID00859,Sony PlayStation 5,TX000859,Female,7,64.48,Jimma,2024-02-05 18:00:00,Toys
CID00860,TCL Smart TV,TX000860,Female,2,50.63,Bahir Dar,2024-02-05 19:00:00,Electronics
CID00861,Canon EOS R5 Camera,TX000861,Female,8,257.54,Adama,2024-02-05 20:00:00,Electronics
CID00862,Office Chair,TX000862,Female,7,252.17,Jimma,2024-02-05 21:00:00,Furniture
CID00863,Oculus Quest 2,TX000863,Female,3,294.49,Addis Ababa,2024-02-05 22:00:00,Electronics
CID00864,Oculus Quest 2,TX000864,Male,9,267.41,Adama,2024-02-05 23:00:00,Electronics
CID00865,Sony Bravia 4K TV,TX000865,Male,5,102.38,Bahir Dar,2024-02-06 00:00:00,Electronics
CID00866,GoPro Hero 11,TX000866,Female,9,146.83,Adama,2024-02-06 01:00:00,Electronics
CID00867,Nike Air Max,TX000867,Male,2,296.32,Dire Dawa,2024-02-06 02:00:00,Clothing
CID00868,Nike T-Shirt,TX000868,Male,2,71.94,Dire Dawa,2024-02-06 03:00:00,Clothing
CID00869,Sony Bravia 4K TV,TX000869,Male,2,255.83,Adama,2024-02-06 04:00:00,Electronics
CID00870,GoPro Hero 11,TX000870,Male,7,441.64,Dire Dawa,2024-02-06 05:00:00,Electronics
CID00871,Maybelline Mascara,TX000871,Male,2,448.58,Bahir Dar,2024-02-06 06:00:00,Beauty
CID00872,Car Seat Cover,TX000872,Male,4,460.95,Adama,2024-02-06 07:00:00,Automotive
CID00873,GoPro Hero 11,TX000873,Male,9,487.27,Jimma,2024-02-06 08:00:00,Electronics
CID00874,Oculus Quest 2,TX000874,Male,2,388.62,Adama,2024-02-06 09:00:00,Electronics
CID00875,Adidas Ultraboost,TX000875,Male,4,113.79,Dire Dawa,2024-02-06 10:00:00,Clothing
CID00876,Seiko Watch,TX000876,Male,3,65.14,Adama,2024-02-06 11:00:00,Accessories
CID00877,Philips Hue Smart Bulbs,TX000877,Male,9,114.85,Jimma,2024-02-06 12:00:00,Home Appliances
CID00878,Wilson Tennis Racket,TX000878,Female,8,460.82,Hawassa,2024-02-06 13:00:00,Sports
CID00879,Samsung Galaxy S23,TX000879,Male,1,16.35,Bahir Dar,2024-02-06 14:00:00,Electronics
CID00880,Smeg Coffee Machine,TX000880,Male,5,86.04,Hawassa,2024-02-06 15:00:00,Home Appliances
CID00881,Jabra Elite 75t,TX000881,Male,3,277.9,Addis Ababa,2024-02-06 16:00:00,Electronics
CID00882,Levi’s 501 Jeans,TX000882,Male,3,365.73,Dire Dawa,2024-02-06 17:00:00,Clothing
CID00883,TCL Smart TV,TX000883,Male,4,244.9,Adama,2024-02-06 18:00:00,Electronics
CID00884,Adidas Ultraboost,TX000884,Male,3,188.62,Adama,2024-02-06 19:00:00,Clothing
CID00885,Canon EOS R5 Camera,TX000885,Female,4,380.34,Adama,2024-02-06 20:00:00,Electronics
CID00886,Under Armour Hoodie,TX000886,Female,1,266.36,Bahir Dar,2024-02-06 21:00:00,Clothing
CID00887,Sony PlayStation 5,TX000887,Female,5,496.91,Dire Dawa,2024-02-06 22:00:00,Toys
CID00888,Adidas Ultraboost,TX000888,Female,1,373.25,Addis Ababa,2024-02-06 23:00:00,Clothing
CID00889,Sony PlayStation 5,TX000889,Male,1,321.11,Addis Ababa,2024-02-07 00:00:00,Toys
CID00890,Desk Organizer,TX000890,Female,3,304.96,Adama,2024-02-07 01:00:00,Office Supplies
CID00891,Maybelline Mascara,TX000891,Female,8,151.2,Addis Ababa,2024-02-07 02:00:00,Beauty
CID00892,Vitamix Blender,TX000892,Male,9,195.23,Hawassa,2024-02-07 03:00:00,Home Appliances
CID00893,Office Chair,TX000893,Male,3,60.92,Bahir Dar,2024-02-07 04:00:00,Furniture
CID00894,GoPro Hero 11,TX000894,Male,9,60.84,Jimma,2024-02-07 05:00:00,Electronics
CID00895,Office Chair,TX000895,Male,1,149.85,Jimma,2024-02-07 06:00:00,Furniture
CID00896,Harry Potter Box Set,TX000896,Male,8,447.04,Addis Ababa,2024-02-07 07:00:00,Books
CID00897,Samsung Galaxy S23,TX000897,Female,8,112.7,Dire Dawa,2024-02-07 08:00:00,Electronics
CID00898,Under Armour Hoodie,TX000898,Female,1,196.24,Bahir Dar,2024-02-07 09:00:00,Clothing
CID00899,Under Armour Hoodie,TX000899,Male,7,366.28,Hawassa,2024-02-07 10:00:00,Clothing
CID00900,Philips Hue Smart Bulbs,TX000900,Female,7,391.5,Adama,2024-02-07 11:00:00,Home Appliances
CID00901,Sony PlayStation 5,TX000901,Female,7,365.31,Addis Ababa,2024-02-07 12:00:00,Toys
CID00902,Samsung Galaxy S23,TX000902,Female,9,314.71,Jimma,2024-02-07 13:00:00,Electronics
CID00903,Desk Organizer,TX000903,Female,6,22.8,Adama,2024-02-07 14:00:00,Office Supplies
CID00904,L’Oreal Face Cream,TX000904,Male,4,203.27,Bahir Dar,2024-02-07 15:00:00,Beauty
CID00905,Levi’s Jacket,TX000905,Female,5,384.25,Hawassa,2024-02-07 16:00:00,Clothing
CID00906,Levi’s 501 Jeans,TX000906,Male,9,104.79,Jimma,2024-02-07 17:00:00,Clothing
CID00907,Office Chair,TX000907,Male,6,109.22,Jimma,2024-02-07 18:00:00,Furniture
CID00908,Asus ROG Gaming Laptop,TX000908,Male,3,70.92,Jimma,2024-02-07 19:00:00,Electronics
CID00909,Yoga Mat,TX000909,Female,6,223.45,Bahir Dar,2024-02-07 20:00:00,Sports
CID00910,Nintendo Switch,TX000910,Male,4,483.12,Adama,2024-02-07 21:00:00,Toys
CID00911,Desk Organizer,TX000911,Male,7,21.85,Bahir Dar,2024-02-07 22:00:00,Office Supplies
CID00912,Monopoly Board Game,TX000912,Male,2,225.48,Bahir Dar,2024-02-07 23:00:00,Toys
CID00913,Jabra Elite 75t,TX000913,Female,7,45.69,Adama,2024-02-08 00:00:00,Electronics
CID00914,Harry Potter Box Set,TX000914,Male,8,367.81,Addis Ababa,2024-02-08 01:00:00,Books
CID00915,Asus ROG Gaming Laptop,TX000915,Male,9,36.84,Bahir Dar,2024-02-08 02:00:00,Electronics
CID00916,Sony Bravia 4K TV,TX000916,Male,2,28.91,Hawassa,2024-02-08 03:00:00,Electronics
CID00917,Maybelline Mascara,TX000917,Male,4,448.98,Jimma,2024-02-08 04:00:00,Beauty
CID00918,Harry Potter Box Set,TX000918,Female,2,266.54,Hawassa,2024-02-08 05:00:00,Books
CID00919,Vitamix Blender,TX000919,Male,7,330.15,Adama,2024-02-08 06:00:00,Home Appliances
CID00920,Harry Potter Box Set,TX000920,Male,9,93.93,Hawassa,2024-02-08 07:00:00,Books
CID00921,Seiko Watch,TX000921,Female,9,299.03,Hawassa,2024-02-08 08:00:00,Accessories
CID00922,Fitbit Charge 5,TX000922,Female,7,102.39,Bahir Dar,2024-02-08 09:00:00,Electronics
CID00923,Nike T-Shirt,TX000923,Female,2,488.56,Hawassa,2024-02-08 10:00:00,Clothing
CID00924,Sony Bravia 4K TV,TX000924,Female,9,450.48,Adama,2024-02-08 11:00:00,Electronics
CID00925,Sony Bravia 4K TV,TX000925,Male,5,372.27,Bahir Dar,2024-02-08 12:00:00,Electronics
CID00926,Apple Watch Series 8,TX000926,Male,9,219.79,Jimma,2024-02-08 13:00:00,Electronics
CID00927,Oculus Quest 2,TX000927,Female,1,92.6,Hawassa,2024-02-08 14:00:00,Electronics
CID00928,LG Refrigerator,TX000928,Female,1,410.37,Addis Ababa,2024-02-08 15:00:00,Home Appliances
CID00929,Monopoly Board Game,TX000929,Male,3,448.41,Jimma,2024-02-08 16:00:00,Toys
CID00930,KitchenAid Mixer,TX000930,Female,2,450.75,Hawassa,2024-02-08 17:00:00,Home Appliances
CID00931,Canon EOS R5 Camera,TX000931,Female,2,49.1,Addis Ababa,2024-02-08 18:00:00,Electronics
CID00932,Nike Air Max,TX000932,Male,1,27.68,Bahir Dar,2024-02-08 19:00:00,Clothing
CID00933,LG Refrigerator,TX000933,Male,4,478.08,Adama,2024-02-08 20:00:00,Home Appliances
CID00934,Oculus Quest 2,TX000934,Female,6,335.93,Adama,2024-02-08 21:00:00,Electronics
CID00935,Wilson Tennis Racket,TX000935,Male,1,415.15,Dire Dawa,2024-02-08 22:00:00,Sports
CID00936,Samsung Galaxy S23,TX000936,Female,9,401.06,Adama,2024-02-08 23:00:00,Electronics
CID00937,Sony Bravia 4K TV,TX000937,Male,8,157.88,Bahir Dar,2024-02-09 00:00:00,Electronics
CID00938,GoPro Hero 11,TX000938,Male,6,382.37,Adama,2024-02-09 01:00:00,Electronics
CID00939,Sony PlayStation 5,TX000939,Female,7,480.1,Hawassa,2024-02-09 02:00:00,Toys
CID00940,Maybelline Mascara,TX000940,Female,1,57.71,Addis Ababa,2024-02-09 03:00:00,Beauty
CID00941,Samsung Smartwatch,TX000941,Female,6,327.57,Addis Ababa,2024-02-09 04:00:00,Electronics
CID00942,Desk Organizer,TX000942,Female,2,469.16,Dire Dawa,2024-02-09 05:00:00,Office Supplies
CID00943,Seiko Watch,TX000943,Male,3,434.78,Hawassa,2024-02-09 06:00:00,Accessories
CID00944,Sony PlayStation 5,TX000944,Male,3,488.79,Dire Dawa,2024-02-09 07:00:00,Toys
CID00945,Vitamix Blender,TX000945,Female,3,221.43,Jimma,2024-02-09 08:00:00,Home Appliances
CID00946,Fossil Watch,TX000946,Male,5,405.6,Adama,2024-02-09 09:00:00,Accessories
CID00947,Yoga Mat,TX000947,Male,6,364.8,Addis Ababa,2024-02-09 10:00:00,Sports
CID00948,Nike T-Shirt,TX000948,Male,5,235.11,Bahir Dar,2024-02-09 11:00:00,Clothing
CID00949,KitchenAid Mixer,TX000949,Female,5,184.17,Dire Dawa,2024-02-09 12:00:00,Home Appliances
CID00950,Blender Bottle,TX000950,Female,3,45.99,Addis Ababa,2024-02-09 13:00:00,Groceries
CID00951,Monopoly Board Game,TX000951,Male,4,52.04,Dire Dawa,2024-02-09 14:00:00,Toys
CID00952,Sony PlayStation 5,TX000952,Male,9,14.52,Hawassa,2024-02-09 15:00:00,Toys
CID00953,Maybelline Mascara,TX000953,Female,1,448.65,Hawassa,2024-02-09 16:00:00,Beauty
CID00954,Samsung Galaxy S23,TX000954,Male,9,265.6,Adama,2024-02-09 17:00:00,Electronics
CID00955,Maybelline Mascara,TX000955,Male,9,27.53,Dire Dawa,2024-02-09 18:00:00,Beauty
CID00956,Philips Hue Smart Bulbs,TX000956,Male,5,236.38,Adama,2024-02-09 19:00:00,Home Appliances
CID00957,Blender Bottle,TX000957,Female,6,424.85,Jimma,2024-02-09 20:00:00,Groceries
CID00958,Jabra Elite 75t,TX000958,Female,6,62.34,Bahir Dar,2024-02-09 21:00:00,Electronics
CID00959,Fossil Watch,TX000959,Male,7,184.22,Adama,2024-02-09 22:00:00,Accessories
CID00960,Nintendo Switch,TX000960,Female,7,231.55,Addis Ababa,2024-02-09 23:00:00,Toys
CID00961,Monopoly Board Game,TX000961,Male,1,206.81,Adama,2024-02-10 00:00:00,Toys
CID00962,Asus ROG Gaming Laptop,TX000962,Male,1,58.63,Addis Ababa,2024-02-10 01:00:00,Electronics
CID00963,Samsung Galaxy S23,TX000963,Male,3,189.44,Hawassa,2024-02-10 02:00:00,Electronics
CID00964,Bose QuietComfort 35,TX000964,Male,3,401.79,Adama,2024-02-10 03:00:00,Electronics
CID00965,Fitbit Charge 5,TX000965,Male,8,406.05,Addis Ababa,2024-02-10 04:00:00,Electronics
CID00966,Smeg Coffee Machine,TX000966,Male,8,441.56,Dire Dawa,2024-02-10 05:00:00,Home Appliances
CID00967,iPhone 14,TX000967,Male,8,268.41,Addis Ababa,2024-02-10 06:00:00,Electronics
CID00968,Asus ROG Gaming Laptop,TX000968,Male,9,167.82,Jimma,2024-02-10 07:00:00,Electronics
CID00969,TCL Smart TV,TX000969,Female,7,370.48,Addis Ababa,2024-02-10 08:00:00,Electronics
CID00970,Seiko Watch,TX000970,Male,6,179.18,Adama,2024-02-10 09:00:00,Accessories
CID00971,Nike T-Shirt,TX000971,Female,5,278.7,Jimma,2024-02-10 10:00:00,Clothing
CID00972,Sony PlayStation 5,TX000972,Female,5,474.45,Hawassa,2024-02-10 11:00:00,Toys
CID00973,Yoga Mat,TX000973,Male,7,48.68,Jimma,2024-02-10 12:00:00,Sports
CID00974,Office Chair,TX000974,Female,2,108.54,Addis Ababa,2024-02-10 13:00:00,Furniture
CID00975,Levi’s Jacket,TX000975,Female,1,132.61,Dire Dawa,2024-02-10 14:00:00,Clothing
CID00976,Sony Bravia 4K TV,TX000976,Female,7,213.91,Addis Ababa,2024-02-10 15:00:00,Electronics
CID00977,Nintendo Switch,TX000977,Male,7,221.13,Dire Dawa,2024-02-10 16:00:00,Toys
CID00978,Samsung Smartwatch,TX000978,Female,7,405.39,Dire Dawa,2024-02-10 17:00:00,Electronics
CID00979,Seiko Watch,TX000979,Male,8,377.37,Dire Dawa,2024-02-10 18:00:00,Accessories
CID00980,KitchenAid Mixer,TX000980,Male,4,26.25,Bahir Dar,2024-02-10 19:00:00,Home Appliances
CID00981,Harry Potter Box Set,TX000981,Female,4,247.0,Adama,2024-02-10 20:00:00,Books
CID00982,LG Refrigerator,TX000982,Male,9,151.34,Jimma,2024-02-10 21:00:00,Home Appliances
CID00983,Desk Organizer,TX000983,Male,2,106.48,Hawassa,2024-02-10 22:00:00,Office Supplies
CID00984,Sony PlayStation 5,TX000984,Male,4,304.99,Addis Ababa,2024-02-10 23:00:00,Toys
CID00985,Canon EOS R5 Camera,TX000985,Male,9,391.97,Addis Ababa,2024-02-11 00:00:00,Electronics
CID00986,Sony Bravia 4K TV,TX000986,Male,6,197.28,Bahir Dar,2024-02-11 01:00:00,Electronics
CID00987,Bose SoundLink Speaker,TX000987,Male,2,468.47,Dire Dawa,2024-02-11 02:00:00,Electronics
CID00988,Car Seat Cover,TX000988,Male,5,456.9,Bahir Dar,2024-02-11 03:00:00,Automotive
CID00989,Seiko Watch,TX000989,Female,5,433.42,Jimma,2024-02-11 04:00:00,Accessories
CID00990,Dell XPS 13 Laptop,TX000990,Female,8,172.25,Hawassa,2024-02-11 05:00:00,Electronics
CID00991,Levi’s 501 Jeans,TX000991,Female,6,101.1,Hawassa,2024-02-11 06:00:00,Clothing
CID00992,Nike T-Shirt,TX000992,Female,4,340.2,Bahir Dar,2024-02-11 07:00:00,Clothing
CID00993,Sony PlayStation 5,TX000993,Male,4,110.93,Hawassa,2024-02-11 08:00:00,Toys
CID00994,Asus ROG Gaming Laptop,TX000994,Male,5,461.51,Addis Ababa,2024-02-11 09:00:00,Electronics
CID00995,TCL Smart TV,TX000995,Female,5,295.54,Bahir Dar,2024-02-11 10:00:00,Electronics
CID00996,Car Seat Cover,TX000996,Female,4,419.91,Hawassa,2024-02-11 11:00:00,Automotive
CID00997,Sony Bravia 4K TV,TX000997,Male,1,288.59,Adama,2024-02-11 12:00:00,Electronics
CID00998,GoPro Hero 11,TX000998,Male,1,211.2,Bahir Dar,2024-02-11 13:00:00,Electronics
CID00999,Fitbit Charge 5,TX000999,Female,4,314.22,Jimma,2024-02-11 14:00:00,Electronics
CID01000,Puma Running Shoes,TX001000,Female,3,393.08,Jimma,2024-02-11 15:00:00,Clothing
